x,y
56.0,3428.7
427.0,25691.3
709.0,42609.0
736.0,44228.0
867.0,52089.8
811.0,48731.0
42.0,2589.1
750.0,45068.9
979.0,58811.0
713.0,42847.5
172.0,10389.4
97.0,5887.6
227.0,13689.8
147.0,8888.9
848.0,50950.5
142.0,8589.5
74.0,4508.4
522.0,31391.9
889.0,53408.8
602.0,36189.6
149.0,9009.2
12.0,788.0
976.0,58630.3
581.0,34931.3
927.0,55688.0
353.0,21249.3
905.0,54370.2
591.0,35531.2
633.0,38047.7
89.0,5412.1
724.0,43508.6
766.0,46032.4
555.0,33368.1
873.0,52449.2
211.0,12727.7
524.0,31511.2
721.0,43331.5
21.0,1328.7
280.0,16870.2
33.0,2052.2
920.0,55268.1
853.0,51248.9
808.0,48547.6
351.0,21129.0
61.0,3731.0
285.0,17169.0
652.0,39188.3
731.0,43928.0
482.0,28989.0
272.0,16387.7
891.0,53531.6
45.0,2767.6
162.0,9788.3
313.0,18849.5
250.0,15069.3
726.0,43628.5
913.0,54848.9
480.0,28871.7
675.0,40572.1
184.0,11109.6
69.0,4211.8
230.0,13870.3
295.0,17767.6
761.0,45728.9
823.0,49448.3
394.0,23712.3
466.0,28030.9
502.0,30191.7
859.0,51612.2
4.0,311.0
340.0,20468.9
681.0,40930.9
719.0,43208.5
430.0,25872.2
901.0,54131.6
357.0,21487.9
73.0,4448.9
951.0,57130.7
212.0,12791.6
110.0,6669.7
795.0,47770.6
488.0,29351.5
254.0,15312.3
442.0,26588.2
712.0,42789.3
167.0,10090.5
146.0,8829.5
391.0,23528.3
684.0,41107.7
702.0,42191.3
830.0,49869.9
560.0,33672.3
77.0,4688.8
3.0,249.9
182.0,10992.1
696.0,41831.0
925.0,55572.1
49.0,3009.9
367.0,22092.3
491.0,29529.4
66.0,4027.9
604.0,36312.2
508.0,30550.3
461.0,27732.4
953.0,57250.0
83.0,5048.2
831.0,49929.1
52.0,3187.6
27.0,1690.0
372.0,22391.4
359.0,21611.3
567.0,34087.8
552.0,33192.5
989.0,59410.6
345.0,20771.0
151.0,9127.6
203.0,12251.9
302.0,18189.0
860.0,51668.2
106.0,6431.4
589.0,35412.5
158.0,9551.6
569.0,34209.3
779.0,46807.9
143.0,8648.6
627.0,37692.4
256.0,15428.1
462.0,27792.0
93.0,5651.3
685.0,41168.7
138.0,8351.1
274.0,16510.0
769.0,46210.3
632.0,37991.9
273.0,16451.4
446.0,26828.0
361.0,21731.0
108.0,6547.8
812.0,48790.6
148.0,8950.0
822.0,49389.2
43.0,2650.6
694.0,41708.1
