x,y
563.0,168901.6
76.0,22799.4
45.0,13498.8
863.0,258899.0
871.0,261300.4
310.0,93000.3
68.0,20399.6
191.0,57299.3
549.0,164699.1
268.0,80397.6
145.0,43501.9
238.0,71400.5
118.0,35400.5
837.0,251100.4
536.0,160799.7
67.0,20101.4
438.0,131398.4
275.0,82500.6
900.0,269998.9
796.0,238801.3
491.0,147301.1
26.0,7802.1
770.0,231000.1
306.0,91798.5
519.0,155699.6
725.0,217499.3
190.0,56997.6
679.0,203699.9
391.0,117302.2
144.0,43198.5
920.0,275999.8
31.0,9300.0
704.0,211201.5
366.0,109799.2
500.0,150000.2
535.0,160497.6
617.0,185100.0
47.0,14099.9
731.0,219298.4
196.0,58801.3
651.0,195301.4
309.0,92699.1
299.0,89699.3
430.0,128999.4
357.0,107101.2
462.0,138599.5
880.0,263999.5
203.0,60901.5
417.0,125099.9
714.0,214199.9
480.0,143997.6
876.0,262801.6
829.0,248700.8
970.0,291002.5
609.0,182700.8
724.0,217198.6
39.0,11699.0
989.0,296699.4
984.0,295197.9
691.0,207298.7
153.0,45899.0
682.0,204598.1
338.0,101401.7
929.0,278698.1
538.0,161398.0
742.0,222599.5
936.0,280799.4
390.0,117000.5
288.0,86400.3
657.0,197102.0
660.0,197999.5
986.0,295800.1
555.0,166499.1
537.0,161101.5
91.0,27301.7
5.0,1501.6
274.0,82201.8
592.0,177598.1
346.0,103802.3
212.0,63600.8
923.0,276898.4
898.0,269398.3
189.0,56697.9
886.0,265800.6
965.0,289498.0
680.0,204002.1
122.0,36601.3
198.0,59400.7
444.0,133198.4
139.0,41702.3
270.0,81002.3
458.0,137399.0
527.0,158099.2
790.0,236998.6
434.0,130200.3
428.0,128401.0
285.0,85499.4
904.0,271199.2
960.0,287998.2
232.0,69599.5
824.0,247200.9
749.0,224702.2
64.0,19199.1
998.0,299401.7
844.0,253201.6
703.0,210899.2
686.0,205800.3
943.0,282898.7
650.0,195000.3
675.0,202497.5
435.0,130501.1
988.0,296397.8
102.0,30601.5
371.0,111297.9
169.0,50699.5
174.0,52198.4
376.0,112798.8
533.0,159898.5
778.0,233398.9
61.0,18298.2
207.0,62098.5
469.0,140699.8
239.0,71700.3
298.0,89402.1
439.0,131699.1
399.0,119701.6
305.0,91500.6
697.0,209098.2
583.0,174897.7
521.0,156300.3
172.0,51599.1
632.0,189598.6
646.0,193801.7
516.0,154800.9
499.0,149699.3
467.0,140100.1
666.0,199800.0
985.0,295497.7
972.0,291602.3
160.0,48002.3
106.0,31799.9
8.0,2397.8
95.0,28501.5
362.0,108598.6
364.0,109202.5
948.0,284397.7
46.0,13800.3
926.0,277801.8
501.0,150300.7
52.0,15599.5
138.0,41402.0
359.0,107699.0
164.0,49198.0
133.0,39901.2
110.0,32998.3
540.0,162001.1
369.0,110699.4
69.0,20701.2
303.0,90900.0
800.0,239997.8
293.0,87898.9
6.0,1798.3
322.0,96599.7
127.0,38099.2
403.0,120900.0
546.0,163798.2
473.0,141902.1
363.0,108900.3
567.0,170101.0
234.0,70202.1
296.0,88799.3
744.0,223201.6
608.0,182400.1
890.0,266999.0
903.0,270898.1
54.0,16202.2
477.0,143101.6
420.0,125998.9
982.0,294599.3
765.0,229501.7
831.0,249300.8
913.0,273900.5
213.0,63898.1
82.0,24598.5
402.0,120602.4
226.0,67802.1
512.0,153600.4
382.0,114601.6
311.0,93300.9
375.0,112500.2
389.0,116701.8
446.0,133801.9
200.0,60000.5
888.0,266399.7
21.0,6302.3
28.0,8397.9
543.0,162898.4
483.0,144901.8
848.0,254398.7
962.0,288600.2
66.0,19800.6
105.0,31501.0
734.0,220199.6
12.0,3600.5
860.0,258002.0
768.0,230399.0
638.0,191401.8
486.0,145801.4
526.0,157800.3
507.0,152098.7
388.0,116399.9
228.0,68399.4
950.0,285000.6
292.0,87597.5
142.0,42601.5
887.0,266100.6
905.0,271499.2
319.0,95697.6
595.0,178499.2
3.0,901.4
36.0,10800.5
797.0,239099.8
645.0,193502.4
928.0,278400.1
248.0,74402.2
404.0,121198.9
156.0,46798.4
590.0,177000.3
353.0,105902.2
596.0,178799.5
573.0,171900.6
401.0,120300.0
836.0,250798.3
553.0,165901.0
119.0,35701.6
614.0,184198.3
490.0,146998.5
802.0,240602.5
