x,y
750.0,76002.5
320.0,32998.7
710.0,72000.5
100.0,11001.7
871.0,88099.2
731.0,74100.5
152.0,16202.4
542.0,55200.1
743.0,75301.7
512.0,52200.8
670.0,67999.6
897.0,90699.7
691.0,70099.7
728.0,73801.6
614.0,62399.2
941.0,95098.5
594.0,60401.9
155.0,16497.5
426.0,43601.3
331.0,34100.0
859.0,86901.6
699.0,70901.4
457.0,46701.9
352.0,36198.6
189.0,19900.2
63.0,7300.3
539.0,54901.7
228.0,23800.2
599.0,60901.4
23.0,3299.2
379.0,38900.1
265.0,27498.2
411.0,42100.4
698.0,70800.5
400.0,41000.1
540.0,54998.1
310.0,32000.0
131.0,14098.0
335.0,34502.5
494.0,50399.4
421.0,43098.9
590.0,59999.6
365.0,37499.9
197.0,20699.8
726.0,73598.3
44.0,5401.1
269.0,27898.9
183.0,19300.3
936.0,94600.8
220.0,23001.5
575.0,58501.9
503.0,51301.3
97.0,10700.4
60.0,6998.1
159.0,16898.7
201.0,21098.0
171.0,18097.9
898.0,90799.4
181.0,19102.1
169.0,17902.1
847.0,85702.1
843.0,85301.0
625.0,63500.6
403.0,41297.7
931.0,94100.0
560.0,56997.6
149.0,15901.7
89.0,9901.0
375.0,38499.0
192.0,20200.4
177.0,18701.1
960.0,96998.1
606.0,61600.9
483.0,49300.1
206.0,21599.4
807.0,81698.8
445.0,45498.2
959.0,96901.9
213.0,22302.3
854.0,86398.0
776.0,78598.6
492.0,50197.7
832.0,84197.6
67.0,7699.5
480.0,49000.3
736.0,74599.8
398.0,40799.7
399.0,40901.2
235.0,24500.0
613.0,62300.3
797.0,80697.6
120.0,12999.1
601.0,61098.2
778.0,78799.1
484.0,49401.5
21.0,3097.7
876.0,88601.5
364.0,37399.4
396.0,40598.4
817.0,82698.0
204.0,21400.7
408.0,41800.2
894.0,90401.1
406.0,41602.3
105.0,11502.4
664.0,67400.6
757.0,76698.0
75.0,8497.6
208.0,21800.7
389.0,39898.8
388.0,39802.2
200.0,20998.1
763.0,77300.2
654.0,66397.6
137.0,14701.1
839.0,84899.0
992.0,100199.9
4.0,1398.8
826.0,83599.1
546.0,55600.6
55.0,6501.3
879.0,88900.4
632.0,64197.8
597.0,60698.9
496.0,50599.9
117.0,12700.8
187.0,19700.2
245.0,25498.9
800.0,80999.8
615.0,62501.7
76.0,8599.1
118.0,12801.6
454.0,46399.1
151.0,16101.1
892.0,90198.9
15.0,2497.6
300.0,31000.2
428.0,43799.8
675.0,68501.5
515.0,52502.3
662.0,67200.3
706.0,71600.0
190.0,20000.7
380.0,39001.4
386.0,39599.3
982.0,99197.6
458.0,46798.8
243.0,25297.9
618.0,62799.8
609.0,61900.0
536.0,54602.5
756.0,76598.2
333.0,34299.2
27.0,3698.8
888.0,89802.2
969.0,97898.2
901.0,91097.7
841.0,85099.8
939.0,94901.3
356.0,36599.1
311.0,32100.6
667.0,67700.8
176.0,18600.6
468.0,47799.4
712.0,72202.2
448.0,45800.3
851.0,86099.0
527.0,53702.2
418.0,42798.5
28.0,3797.8
442.0,45199.9
9.0,1898.3
24.0,3400.4
557.0,56702.4
696.0,70599.7
852.0,86202.3
990.0,100000.3
741.0,75098.0
132.0,14201.4
225.0,23502.3
223.0,23297.6
40.0,4999.5
930.0,93999.7
896.0,90601.0
414.0,42397.7
882.0,89198.8
274.0,28398.4
142.0,15200.2
779.0,78898.1
908.0,91799.3
943.0,95300.3
631.0,64101.7
139.0,14898.4
805.0,81502.4
554.0,56401.8
238.0,24798.9
584.0,59402.2
523.0,53302.0
17.0,2699.8
721.0,73099.9
958.0,96799.2
809.0,81899.3
996.0,100602.2
390.0,39999.9
636.0,64601.3
514.0,52401.8
323.0,33302.5
34.0,4398.2
301.0,31100.9
687.0,69698.5
891.0,90100.4
412.0,42201.4
623.0,63302.5
322.0,33198.1
404.0,41400.3
951.0,96102.3
530.0,53997.8
915.0,92498.2
610.0,61999.8
933.0,94297.7
303.0,31300.9
789.0,79901.8
665.0,67499.6
493.0,50301.5
620.0,62999.7
628.0,63800.0
551.0,56099.3
656.0,66598.6
855.0,86499.4
462.0,47200.4
971.0,98099.3
307.0,31702.0
978.0,98801.6
277.0,28699.8
627.0,63701.6
692.0,70200.4
652.0,66200.8
54.0,6398.8
456.0,46599.6
848.0,85798.9
297.0,30699.6
144.0,15399.8
436.0,44602.0
761.0,77098.3
38.0,4800.2
889.0,89901.2
482.0,49200.3
236.0,24598.2
914.0,92397.6
47.0,5700.9
980.0,99002.4
7.0,1700.4
833.0,84300.8
444.0,45401.6
846.0,85601.2
593.0,60298.0
556.0,56601.3
537.0,54701.3
970.0,98001.7
784.0,79399.3
780.0,79000.2
157.0,16700.5
880.0,88999.5
948.0,95799.0
926.0,93598.8
725.0,73501.3
510.0,52001.3
317.0,32701.1
214.0,22400.1
672.0,68201.4
351.0,36097.8
935.0,94501.8
465.0,47501.9
713.0,72298.1
619.0,62901.9
371.0,38099.3
367.0,37702.5
281.0,29099.9
746.0,75598.3
561.0,57101.0
463.0,47297.6
902.0,91199.5
816.0,82599.2
711.0,72100.2
136.0,14598.1
702.0,71200.8
447.0,45701.1
419.0,42898.6
874.0,88399.2
952.0,96198.2
476.0,48600.6
279.0,28901.6
373.0,38299.3
330.0,33998.9
33.0,4297.5
35.0,4501.4
637.0,64700.2
209.0,21902.2
261.0,27100.1
719.0,72898.7
905.0,91502.3
640.0,64997.9
644.0,65399.4
96.0,10598.7
808.0,81802.3
504.0,51400.7
578.0,58798.3
870.0,87998.5
285.0,29499.0
771.0,78101.9
955.0,96497.7
580.0,59001.2
205.0,21500.5
345.0,35501.7
997.0,100700.2
242.0,25200.8
782.0,79199.3
729.0,73898.4
452.0,46199.4
591.0,60098.0
979.0,98899.8
531.0,54098.5
420.0,42999.2
146.0,15600.2
135.0,14498.6
790.0,79998.0
676.0,68601.6
338.0,34798.0
416.0,42597.7
106.0,11600.9
611.0,62102.3
134.0,14402.1
62.0,7199.4
715.0,72498.3
961.0,97098.7
878.0,88797.9
470.0,48000.9
768.0,77800.1
770.0,77998.6
749.0,75898.4
292.0,30197.6
738.0,74798.1
585.0,59500.2
555.0,56499.3
283.0,29301.5
383.0,39298.1
727.0,73700.2
660.0,67000.8
240.0,24999.8
755.0,76502.1
210.0,22000.4
451.0,46100.5
366.0,37600.4
758.0,76798.0
697.0,70699.2
296.0,30602.4
431.0,44102.3
733.0,74301.3
630.0,64001.2
415.0,42499.5
563.0,57298.7
378.0,38801.1
82.0,9198.2
765.0,77500.5
796.0,80601.0
506.0,51598.8
324.0,33401.7
219.0,22898.8
999.0,100901.6
653.0,66297.8
603.0,61301.5
912.0,92198.7
566.0,57597.9
648.0,65799.0
621.0,63097.6
498.0,50801.1
549.0,55898.1
19.0,2899.9
918.0,92800.6
288.0,29802.0
71.0,8099.5
629.0,63900.5
162.0,17201.1
604.0,61401.4
558.0,56800.1
272.0,28200.4
589.0,59899.5
39.0,4902.4
639.0,64899.5
198.0,20802.0
133.0,14301.0
410.0,41997.8
518.0,52800.0
359.0,36899.7
813.0,82302.4
87.0,9702.3
427.0,43697.8
278.0,28799.7
983.0,99299.6
425.0,43498.4
77.0,8700.5
622.0,63200.6
991.0,100097.9
491.0,50101.0
500.0,51000.8
147.0,15700.4
985.0,99498.7
917.0,92701.8
153.0,16299.6
913.0,92301.2
801.0,81099.7
752.0,76198.1
759.0,76902.0
36.0,4601.5
103.0,11300.6
511.0,52101.2
957.0,96701.8
78.0,8799.9
188.0,19798.1
61.0,7099.5
723.0,73301.5
735.0,74502.2
830.0,84001.4
831.0,84099.3
53.0,6302.2
