x,y
1.0,3.0
2.0,5.0
3.0,7.0
4.0,9.0
5.0,11.0
6.0,13.0
7.0,15.0
8.0,17.0
9.0,19.0
10.0,21.0
11.0,23.0
12.0,25.0
13.0,27.0
14.0,29.0
15.0,31.0
16.0,33.0
17.0,35.0
18.0,37.0
19.0,39.0
20.0,41.0
21.0,43.0
22.0,45.0
23.0,47.0
24.0,49.0
25.0,51.0
26.0,53.0
27.0,55.0
28.0,57.0
29.0,59.0
30.0,61.0
31.0,63.0
32.0,65.0
33.0,67.0
34.0,69.0
35.0,71.0
36.0,73.0
37.0,75.0
38.0,77.0
39.0,79.0
40.0,81.0
41.0,83.0
42.0,85.0
43.0,87.0
44.0,89.0
45.0,91.0
46.0,93.0
47.0,95.0
48.0,97.0
49.0,99.0
50.0,101.0
51.0,103.0
52.0,105.0
53.0,107.0
54.0,109.0
55.0,111.0
56.0,113.0
57.0,115.0
58.0,117.0
59.0,119.0
60.0,121.0
61.0,123.0
62.0,125.0
63.0,127.0
64.0,129.0
65.0,131.0
66.0,133.0
67.0,135.0
68.0,137.0
69.0,139.0
70.0,141.0
71.0,143.0
72.0,145.0
73.0,147.0
74.0,149.0
75.0,151.0
76.0,153.0
77.0,155.0
78.0,157.0
79.0,159.0
80.0,161.0
81.0,163.0
82.0,165.0
83.0,167.0
84.0,169.0
85.0,171.0
86.0,173.0
87.0,175.0
88.0,177.0
89.0,179.0
90.0,181.0
91.0,183.0
92.0,185.0
93.0,187.0
94.0,189.0
95.0,191.0
96.0,193.0
97.0,195.0
98.0,197.0
99.0,199.0
100.0,201.0
101.0,203.0
102.0,205.0
103.0,207.0
104.0,209.0
105.0,211.0
106.0,213.0
107.0,215.0
108.0,217.0
109.0,219.0
110.0,221.0
111.0,223.0
112.0,225.0
113.0,227.0
114.0,229.0
115.0,231.0
116.0,233.0
117.0,235.0
118.0,237.0
119.0,239.0
120.0,241.0
121.0,243.0
122.0,245.0
123.0,247.0
124.0,249.0
125.0,251.0
126.0,253.0
127.0,255.0
128.0,257.0
129.0,259.0
130.0,261.0
131.0,263.0
132.0,265.0
133.0,267.0
134.0,269.0
135.0,271.0
136.0,273.0
137.0,275.0
138.0,277.0
139.0,279.0
140.0,281.0
141.0,283.0
142.0,285.0
143.0,287.0
144.0,289.0
145.0,291.0
146.0,293.0
147.0,295.0
148.0,297.0
149.0,299.0
150.0,301.0
151.0,303.0
152.0,305.0
153.0,307.0
154.0,309.0
155.0,311.0
156.0,313.0
157.0,315.0
158.0,317.0
159.0,319.0
160.0,321.0
161.0,323.0
162.0,325.0
163.0,327.0
164.0,329.0
165.0,331.0
166.0,333.0
167.0,335.0
168.0,337.0
169.0,339.0
170.0,341.0
171.0,343.0
172.0,345.0
173.0,347.0
174.0,349.0
175.0,351.0
176.0,353.0
177.0,355.0
178.0,357.0
179.0,359.0
180.0,361.0
181.0,363.0
182.0,365.0
183.0,367.0
184.0,369.0
185.0,371.0
186.0,373.0
187.0,375.0
188.0,377.0
189.0,379.0
190.0,381.0
191.0,383.0
192.0,385.0
193.0,387.0
194.0,389.0
195.0,391.0
196.0,393.0
197.0,395.0
198.0,397.0
199.0,399.0
200.0,401.0
201.0,403.0
202.0,405.0
203.0,407.0
204.0,409.0
205.0,411.0
206.0,413.0
207.0,415.0
208.0,417.0
209.0,419.0
210.0,421.0
211.0,423.0
212.0,425.0
213.0,427.0
214.0,429.0
215.0,431.0
216.0,433.0
217.0,435.0
218.0,437.0
219.0,439.0
220.0,441.0
221.0,443.0
222.0,445.0
223.0,447.0
224.0,449.0
225.0,451.0
226.0,453.0
227.0,455.0
228.0,457.0
229.0,459.0
230.0,461.0
231.0,463.0
232.0,465.0
233.0,467.0
234.0,469.0
235.0,471.0
236.0,473.0
237.0,475.0
238.0,477.0
239.0,479.0
240.0,481.0
241.0,483.0
242.0,485.0
243.0,487.0
244.0,489.0
245.0,491.0
246.0,493.0
247.0,495.0
248.0,497.0
249.0,499.0
250.0,501.0
251.0,503.0
252.0,505.0
253.0,507.0
254.0,509.0
255.0,511.0
256.0,513.0
257.0,515.0
258.0,517.0
259.0,519.0
260.0,521.0
261.0,523.0
262.0,525.0
263.0,527.0
264.0,529.0
265.0,531.0
266.0,533.0
267.0,535.0
268.0,537.0
269.0,539.0
270.0,541.0
271.0,543.0
272.0,545.0
273.0,547.0
274.0,549.0
275.0,551.0
276.0,553.0
277.0,555.0
278.0,557.0
279.0,559.0
280.0,561.0
281.0,563.0
282.0,565.0
283.0,567.0
284.0,569.0
285.0,571.0
286.0,573.0
287.0,575.0
288.0,577.0
289.0,579.0
290.0,581.0
291.0,583.0
292.0,585.0
293.0,587.0
294.0,589.0
295.0,591.0
296.0,593.0
297.0,595.0
298.0,597.0
299.0,599.0
300.0,601.0
301.0,603.0
302.0,605.0
303.0,607.0
304.0,609.0
305.0,611.0
306.0,613.0
307.0,615.0
308.0,617.0
309.0,619.0
310.0,621.0
311.0,623.0
312.0,625.0
313.0,627.0
314.0,629.0
315.0,631.0
316.0,633.0
317.0,635.0
318.0,637.0
319.0,639.0
