x,y
1.0,-117.3
2.0,1019.8
3.0,1188.7
4.0,1610.0
5.0,470.6
6.0,1436.9
7.0,2266.4
8.0,1632.0
9.0,2356.3
10.0,2468.6
11.0,1138.4
12.0,1517.9
13.0,1932.2
14.0,2454.4
15.0,2963.9
16.0,2428.7
17.0,2717.3
18.0,2452.0
19.0,2942.3
20.0,3344.4
21.0,3346.2
22.0,3268.5
23.0,3069.6
24.0,2693.2
25.0,3721.4
26.0,4583.5
27.0,4019.1
28.0,3513.2
29.0,3702.1
30.0,3853.6
31.0,4243.5
32.0,4110.7
33.0,3507.0
34.0,4377.9
35.0,3974.6
36.0,4558.0
37.0,4962.8
38.0,5059.9
39.0,4831.2
40.0,5521.3
41.0,4379.6
42.0,5293.2
43.0,5543.1
44.0,5277.1
45.0,6119.9
46.0,5355.6
47.0,5778.4
48.0,4927.8
49.0,6169.9
50.0,6197.7
51.0,5881.5
52.0,5955.6
53.0,5712.1
54.0,7240.9
55.0,6804.5
56.0,6170.9
57.0,7236.5
58.0,6048.8
59.0,7129.9
60.0,7648.0
61.0,6948.9
62.0,7509.3
63.0,7235.8
64.0,7650.3
65.0,8274.7
66.0,8150.1
67.0,7047.7
68.0,7912.2
69.0,6907.5
70.0,7444.3
71.0,8464.7
72.0,8236.1
73.0,8390.7
74.0,9095.8
75.0,8365.5
76.0,8233.3
77.0,8786.4
78.0,8416.6
79.0,8942.6
80.0,8205.9
81.0,9227.1
82.0,9008.6
83.0,9846.3
84.0,8988.0
85.0,9986.2
86.0,9343.9
87.0,9287.6
88.0,9790.0
89.0,10460.7
90.0,9992.2
91.0,10088.7
92.0,10354.7
93.0,10416.8
94.0,9925.5
95.0,10192.4
96.0,10767.6
97.0,10623.4
98.0,10331.3
99.0,11513.0
100.0,10664.9
101.0,11402.8
102.0,11557.2
103.0,11747.7
104.0,10968.3
105.0,12140.3
106.0,11869.4
107.0,11663.5
108.0,11757.9
109.0,12453.9
110.0,13642.9
111.0,11802.0
112.0,11962.4
113.0,12253.1
114.0,11947.9
115.0,12020.9
116.0,12515.6
117.0,12255.7
118.0,11928.4
119.0,12932.9
120.0,12644.5
121.0,12945.9
122.0,12542.9
123.0,12431.3
124.0,12865.5
125.0,12828.0
126.0,14240.8
127.0,14524.3
128.0,14318.4
129.0,13620.9
130.0,13527.5
131.0,13575.1
132.0,14007.0
133.0,14326.4
134.0,14496.1
135.0,14504.8
136.0,15431.9
137.0,14409.0
138.0,14865.7
139.0,15607.6
140.0,15679.8
141.0,14601.7
142.0,16203.1
143.0,14820.8
144.0,14797.2
145.0,16004.0
146.0,15528.4
147.0,15741.9
148.0,15519.1
149.0,16014.6
150.0,15635.8
151.0,16493.3
152.0,16586.6
153.0,16338.4
154.0,16348.8
155.0,15960.8
156.0,17236.3
157.0,17297.5
158.0,16918.4
159.0,17157.9
160.0,17256.2
161.0,16490.8
162.0,17548.4
163.0,17297.5
164.0,17303.0
165.0,17217.5
166.0,17906.6
167.0,17134.0
168.0,18285.1
169.0,18705.8
170.0,17668.0
