x,y
1.0,130.5
2.0,187.6
3.0,249.9
4.0,311.0
5.0,367.7
6.0,431.9
7.0,490.1
8.0,547.7
9.0,608.6
10.0,672.3
11.0,730.4
12.0,788.0
13.0,848.9
14.0,909.8
15.0,967.6
16.0,1029.6
17.0,1089.9
18.0,1148.7
19.0,1210.4
20.0,1271.3
21.0,1328.7
22.0,1390.6
23.0,1450.7
24.0,1512.2
25.0,1571.4
26.0,1631.7
27.0,1690.0
28.0,1748.4
29.0,1812.5
30.0,1868.1
31.0,1929.9
32.0,1987.8
33.0,2052.2
34.0,2112.3
35.0,2171.1
36.0,2229.2
37.0,2288.8
38.0,2348.8
39.0,2408.1
40.0,2470.1
41.0,2528.2
42.0,2589.1
43.0,2650.6
44.0,2711.1
45.0,2767.6
46.0,2829.7
47.0,2890.8
48.0,2951.8
49.0,3009.9
50.0,3072.3
51.0,3128.8
52.0,3187.6
53.0,3249.9
54.0,3308.8
55.0,3371.6
56.0,3428.7
57.0,3489.1
58.0,3551.5
59.0,3611.1
60.0,3670.3
61.0,3731.0
62.0,3789.6
63.0,3847.5
64.0,3907.6
65.0,3970.1
66.0,4027.9
67.0,4087.8
68.0,4152.3
69.0,4211.8
70.0,4268.3
71.0,4327.5
72.0,4392.2
73.0,4448.9
74.0,4508.4
75.0,4571.0
76.0,4628.0
77.0,4688.8
78.0,4752.4
79.0,4810.7
80.0,4870.1
81.0,4929.5
82.0,4991.4
83.0,5048.2
84.0,5112.3
85.0,5171.8
86.0,5230.6
87.0,5287.7
88.0,5351.0
89.0,5412.1
90.0,5470.1
91.0,5529.3
92.0,5588.1
93.0,5651.3
94.0,5711.9
95.0,5768.0
96.0,5831.3
97.0,5887.6
98.0,5952.3
99.0,6010.6
100.0,6070.3
101.0,6129.0
102.0,6192.1
103.0,6248.8
104.0,6311.6
105.0,6372.4
106.0,6431.4
107.0,6490.1
108.0,6547.8
109.0,6609.9
110.0,6669.7
111.0,6728.5
112.0,6789.6
113.0,6849.3
114.0,6908.3
115.0,6969.7
116.0,7028.8
117.0,7090.1
118.0,7147.7
119.0,7212.0
120.0,7271.6
121.0,7330.3
122.0,7391.8
123.0,7452.3
124.0,7508.1
125.0,7570.7
126.0,7632.5
127.0,7692.4
128.0,7750.5
129.0,7808.1
130.0,7870.4
131.0,7927.5
132.0,7988.5
133.0,8052.3
134.0,8109.2
135.0,8170.7
136.0,8228.9
137.0,8292.2
138.0,8351.1
139.0,8409.1
140.0,8471.5
141.0,8528.0
142.0,8589.5
143.0,8648.6
144.0,8710.9
145.0,8768.0
146.0,8829.5
147.0,8888.9
148.0,8950.0
149.0,9009.2
150.0,9071.0
151.0,9127.6
152.0,9190.7
153.0,9248.7
154.0,9308.8
155.0,9371.5
156.0,9432.3
157.0,9489.1
158.0,9551.6
159.0,9608.0
160.0,9670.7
161.0,9731.3
162.0,9788.3
163.0,9849.6
164.0,9912.0
165.0,9968.0
166.0,10027.6
167.0,10090.5
168.0,10149.7
169.0,10211.5
170.0,10272.1
171.0,10329.0
172.0,10389.4
173.0,10449.9
174.0,10510.4
175.0,10572.4
176.0,10631.0
177.0,10689.4
178.0,10748.8
179.0,10812.2
180.0,10868.2
181.0,10931.1
182.0,10992.1
183.0,11050.8
184.0,11109.6
185.0,11168.5
186.0,11229.3
187.0,11291.0
188.0,11350.7
189.0,11412.1
190.0,11471.8
191.0,11531.6
192.0,11592.1
193.0,11648.9
194.0,11709.3
195.0,11769.4
196.0,11830.3
197.0,11890.8
198.0,11948.9
199.0,12007.6
200.0,12069.5
201.0,12129.0
202.0,12192.2
203.0,12251.9
204.0,12311.8
205.0,12370.8
206.0,12429.2
207.0,12490.2
208.0,12551.6
209.0,12608.0
210.0,12671.5
211.0,12727.7
212.0,12791.6
213.0,12851.5
214.0,12907.8
215.0,12970.6
216.0,13030.0
217.0,13088.3
218.0,13148.2
219.0,13211.4
220.0,13270.3
221.0,13332.4
222.0,13392.4
223.0,13452.5
224.0,13508.1
225.0,13572.2
226.0,13628.7
227.0,13689.8
228.0,13751.3
229.0,13808.5
230.0,13870.3
231.0,13928.4
232.0,13988.0
233.0,14048.1
234.0,14109.3
235.0,14167.5
236.0,14229.6
237.0,14290.8
238.0,14349.5
239.0,14407.9
240.0,14467.8
241.0,14528.9
242.0,14588.3
243.0,14652.3
244.0,14708.3
245.0,14771.5
246.0,14830.4
247.0,14890.3
248.0,14950.1
249.0,15012.4
250.0,15069.3
251.0,15131.4
252.0,15190.3
253.0,15249.5
254.0,15312.3
255.0,15370.5
256.0,15428.1
257.0,15489.6
258.0,15551.4
259.0,15611.0
260.0,15672.1
261.0,15728.8
262.0,15791.3
263.0,15849.8
264.0,15910.4
265.0,15972.3
266.0,16032.4
267.0,16091.8
268.0,16149.3
269.0,16211.9
270.0,16270.7
271.0,16329.6
272.0,16387.7
273.0,16451.4
274.0,16510.0
275.0,16571.4
276.0,16631.2
277.0,16691.5
278.0,16749.0
279.0,16811.5
280.0,16870.2
281.0,16929.9
282.0,16990.9
283.0,17047.6
284.0,17108.0
285.0,17169.0
286.0,17232.4
287.0,17288.2
288.0,17349.2
289.0,17407.8
290.0,17469.2
291.0,17529.1
292.0,17592.2
293.0,17651.7
294.0,17709.4
295.0,17767.6
296.0,17831.7
297.0,17890.8
298.0,17948.3
299.0,18012.5
300.0,18068.0
301.0,18131.8
302.0,18189.0
303.0,18249.7
304.0,18311.5
305.0,18370.9
306.0,18432.2
307.0,18490.6
308.0,18548.0
309.0,18611.9
310.0,18671.3
311.0,18731.1
312.0,18787.8
313.0,18849.5
314.0,18908.3
315.0,18971.6
316.0,19031.0
317.0,19091.9
318.0,19152.3
319.0,19211.4
320.0,19272.5
321.0,19330.6
322.0,19387.7
323.0,19447.6
324.0,19509.2
325.0,19571.6
326.0,19631.8
327.0,19692.3
328.0,19747.8
329.0,19807.7
330.0,19872.1
331.0,19929.0
332.0,19990.3
333.0,20052.4
334.0,20109.5
335.0,20170.8
336.0,20229.5
337.0,20291.3
338.0,20350.1
339.0,20408.7
340.0,20468.9
341.0,20528.8
342.0,20590.2
343.0,20651.0
344.0,20712.2
345.0,20771.0
346.0,20831.4
347.0,20888.3
348.0,20949.4
349.0,21009.6
350.0,21070.9
351.0,21129.0
352.0,21189.0
353.0,21249.3
354.0,21311.6
355.0,21370.4
356.0,21427.9
357.0,21487.9
358.0,21549.4
359.0,21611.3
360.0,21670.9
361.0,21731.0
362.0,21791.3
363.0,21848.9
364.0,21910.2
365.0,21970.2
366.0,22031.2
367.0,22092.3
368.0,22148.9
369.0,22211.5
370.0,22270.8
371.0,22330.4
372.0,22391.4
373.0,22452.2
374.0,22507.7
375.0,22568.2
376.0,22631.3
377.0,22687.9
378.0,22750.1
379.0,22808.6
380.0,22868.9
381.0,22931.0
382.0,22987.7
383.0,23051.9
384.0,23109.7
385.0,23170.0
386.0,23230.2
387.0,23290.7
388.0,23349.2
389.0,23408.0
390.0,23469.1
391.0,23528.3
392.0,23590.3
393.0,23649.1
394.0,23712.3
395.0,23772.3
396.0,23830.6
397.0,23890.6
398.0,23952.4
399.0,24011.9
400.0,24071.3
401.0,24129.1
402.0,24189.3
403.0,24248.5
404.0,24309.9
405.0,24372.5
406.0,24432.1
407.0,24488.1
408.0,24547.6
409.0,24612.0
410.0,24670.2
411.0,24728.5
412.0,24790.9
413.0,24850.7
414.0,24908.1
415.0,24968.8
416.0,25027.8
417.0,25088.5
418.0,25148.2
419.0,25208.5
420.0,25270.9
421.0,25327.7
422.0,25388.0
423.0,25448.2
424.0,25509.1
425.0,25569.0
426.0,25628.8
427.0,25691.3
428.0,25752.5
429.0,25810.2
430.0,25872.2
431.0,25929.5
432.0,25988.0
433.0,26049.5
434.0,26109.0
435.0,26170.0
436.0,26230.8
437.0,26289.8
438.0,26352.2
439.0,26411.9
440.0,26471.0
441.0,26529.9
442.0,26588.2
443.0,26649.5
444.0,26711.0
445.0,26768.9
446.0,26828.0
447.0,26892.0
448.0,26951.0
449.0,27010.6
450.0,27071.5
451.0,27131.7
452.0,27189.9
453.0,27251.9
454.0,27312.1
455.0,27368.9
456.0,27430.5
457.0,27490.1
458.0,27550.2
459.0,27612.2
460.0,27669.0
461.0,27732.4
462.0,27792.0
463.0,27849.8
464.0,27911.6
465.0,27971.3
466.0,28030.9
467.0,28089.1
468.0,28148.5
469.0,28210.9
470.0,28271.7
471.0,28327.6
472.0,28390.7
473.0,28449.7
474.0,28512.0
475.0,28569.1
476.0,28629.9
477.0,28690.1
478.0,28748.2
479.0,28811.1
480.0,28871.7
481.0,28927.8
482.0,28989.0
483.0,29047.7
484.0,29112.3
485.0,29170.8
486.0,29232.3
487.0,29290.2
488.0,29351.5
489.0,29409.4
490.0,29469.3
491.0,29529.4
492.0,29590.8
493.0,29649.3
494.0,29712.0
495.0,29772.4
496.0,29827.7
497.0,29888.5
498.0,29948.1
499.0,30007.7
500.0,30068.6
501.0,30129.7
502.0,30191.7
503.0,30248.6
504.0,30310.0
505.0,30372.1
506.0,30430.8
507.0,30491.5
508.0,30550.3
509.0,30612.4
510.0,30670.4
511.0,30727.7
512.0,30788.5
513.0,30849.5
514.0,30910.5
515.0,30971.4
516.0,31029.6
517.0,31091.1
518.0,31151.4
519.0,31209.1
520.0,31272.4
521.0,31330.7
522.0,31391.9
523.0,31450.3
524.0,31511.2
525.0,31571.4
526.0,31632.0
527.0,31688.3
528.0,31750.3
529.0,31809.6
530.0,31872.1
531.0,31928.0
532.0,31992.4
533.0,32051.9
534.0,32107.9
535.0,32170.0
536.0,32231.1
537.0,32291.2
538.0,32352.0
539.0,32411.5
540.0,32469.1
541.0,32530.0
542.0,32591.0
543.0,32648.2
544.0,32708.5
545.0,32769.9
546.0,32829.0
547.0,32891.8
548.0,32950.4
549.0,33009.2
550.0,33071.7
551.0,33131.5
552.0,33192.5
553.0,33251.7
554.0,33309.6
555.0,33368.1
556.0,33431.7
557.0,33487.8
558.0,33549.3
559.0,33612.1
560.0,33672.3
561.0,33730.7
562.0,33790.9
563.0,33847.7
564.0,33910.1
565.0,33970.2
566.0,34029.2
567.0,34087.8
568.0,34148.6
569.0,34209.3
570.0,34269.7
571.0,34330.5
572.0,34391.1
573.0,34449.1
574.0,34509.1
575.0,34567.6
576.0,34627.7
577.0,34688.8
578.0,34751.2
579.0,34810.6
580.0,34871.3
581.0,34931.3
582.0,34991.8
583.0,35051.1
584.0,35112.4
585.0,35172.0
586.0,35230.4
587.0,35290.4
588.0,35347.7
589.0,35412.5
590.0,35468.2
591.0,35531.2
592.0,35591.6
593.0,35649.4
594.0,35708.5
595.0,35768.0
596.0,35831.2
597.0,35889.8
598.0,35951.1
599.0,36012.1
600.0,36068.2
601.0,36132.1
602.0,36189.6
603.0,36249.0
604.0,36312.2
605.0,36372.5
606.0,36428.5
607.0,36490.8
608.0,36548.0
609.0,36610.8
610.0,36671.6
611.0,36730.9
612.0,36789.6
613.0,36849.4
614.0,36909.5
615.0,36970.4
616.0,37031.9
617.0,37092.1
618.0,37147.8
619.0,37208.4
620.0,37268.1
621.0,37328.5
622.0,37389.2
623.0,37450.0
624.0,37510.6
625.0,37571.2
626.0,37632.0
627.0,37692.4
628.0,37750.8
629.0,37811.7
630.0,37871.4
631.0,37929.0
632.0,37991.9
633.0,38047.7
634.0,38107.5
635.0,38168.9
636.0,38229.8
637.0,38290.7
