x,y
1,3.2506360907428147
2,4.939341298866501
3,7.09953059401239
4,8.730084092039213
5,11.293031886805801
6,13.405518847989047
7,15.320379163484162
8,16.62209242350123
9,19.441472784582224
10,20.61402206490445
11,23.270634960151373
12,25.227173355582682
13,26.92547843166993
14,29.067824357848746
15,30.998375212662225
16,32.68933639422382
17,34.755687231781984
18,36.60145071238307
19,39.07800631563608
20,40.520128038564415
21,42.67232121809899
22,44.97225566233322
23,47.4096248018354
24,49.35142454365183
25,50.8820047558651
26,53.20305885789694
27,55.22720392752815
28,57.12125342501664
29,58.805906050693764
30,61.31022602334162
31,63.041600273966935
32,65.30185501200071
33,67.1215836641116
34,68.72013659549742
35,71.35697280230814
36,72.70862930836266
37,74.53101712231428
38,76.91826742121546
39,79.07874088418691
40,80.55764730537135
41,82.59395122855564
42,84.77956311719683
43,86.77283492842129
44,88.76148584688438
45,91.2446314479792
46,92.68233428975718
47,94.68426592225283
48,96.69535445707149
49,99.49739620592946
50,100.54929909147467
51,102.50938687941549
52,105.28539504075206
53,106.84177380770713
54,108.95387067281364
55,110.5971488911195
56,112.96115706854248
57,115.2602774649003
58,116.95385615323957
59,118.5974311363354
60,120.89993334170899
61,123.42507918549218
62,125.23880345445264
63,127.48453523029008
64,128.8497904291893
65,131.06108677661769
66,132.939476005878
67,135.06932170569505
68,136.92011718437593
69,138.93879996356267
70,141.11582922203687
71,142.52997669334133
72,145.3622496743667
73,146.62531438592822
74,149.11568958394136
75,151.40074246938985
76,152.9821607236636
77,154.51431866491032
78,157.4857144828306
79,158.72024322127348
80,161.4254863116518
81,163.0907991607789
82,164.92445880479045
83,166.63123485884995
84,168.75506119014477
85,170.7207014220541
86,172.57855695962564
87,175.22852818826956
88,177.4431286104526
89,178.9926000764154
90,180.6344156629289
91,182.76042521268587
92,184.58839282748616
93,186.69980959465903
94,189.20264564588857
95,191.07738154556398
96,193.01344169923334
97,194.86454491459978
98,196.90623041339342
99,199.35202369378578
100,201.4969810370571
101,203.19066751023394
102,204.96920652450117
103,206.9825836889714
104,208.99075931352067
105,211.09712191143072
106,212.71493611521913
107,215.34548050882563
108,216.7159689626693
109,218.75828716098962
110,221.37563592321968
111,222.57194217216235
112,225.4240742847187
113,227.40273181418098
114,229.442892428403
115,231.2560752684852
116,232.9048696955172
117,235.24326604538595
118,237.42064040890426
119,239.4343508645282
120,240.58438023172667
121,242.83578214127294
122,244.61755563323757
123,247.1099761217006
124,248.92814395609338
125,251.4477001964702
126,253.45868391671303
127,254.58003096207872
128,256.55954425938194
129,258.6156333197615
130,260.716655147939
131,262.51402008431126
132,264.8274345614475
133,267.28252446007093
134,269.27690826460895
135,270.72319612209776
136,273.1069031777518
137,274.9747744323824
138,277.3971212467809
139,278.64394324447665
140,281.2588794075686
141,283.43252217918706
142,284.68481581403125
143,286.52515552928816
144,289.47765775900956
145,291.35525867821656
146,293.1320150158106
147,294.9090707627932
148,296.548570964897
149,299.17601279916187
150,301.1569191613636
151,303.4895997592775
152,305.1618204796916
153,306.9804385990341
154,309.0841152670009
155,311.38769787888475
156,313.27416442718015
157,314.6185847796159
158,316.7452088048226
159,318.73602034065766
160,321.2181698102526
161,322.7868019466457
162,325.3374035999293
163,327.30653142845154
164,328.68704118227754
165,331.4053330368457
166,332.9862998161773
167,334.77630687000675
168,337.2051213640024
169,339.15972986951414
170,340.7144670314065
171,343.17691083842976
172,344.88015674684266
173,346.97112730651
174,349.0042999862721
175,350.7607976497149
176,352.8442866231459
177,355.1054267199306
178,357.00841095738843
179,358.7879071585264
180,361.07648286650635
181,362.9007199439462
182,365.3973040769513
183,366.9694563295
184,368.8451690619296
185,371.27948874734847
186,373.1570876187943
187,374.73488171658664
188,377.1450051194396
189,379.2518986963007
190,380.7697859247992
191,382.6043640790629
192,384.8005990925775
193,387.04163704515275
194,388.9768422492731
195,390.85307544480804
196,392.77830831051733
197,394.5915416738418
198,397.18761849018557
199,399.3264595305349
200,401.3651851468561
201,402.9565037914005
202,404.7793065988364
203,406.9063528136104
204,408.5513111556933
205,410.68129806421257
206,413.32502029071514
207,415.4676018434468
208,417.10835621170634
209,418.7755335587411
210,421.3949142187857
211,423.17988311463273
212,425.40310767376064
213,426.86690201620354
214,428.72302082940485
215,431.18483179745397
216,433.1708706891696
217,434.86193539160337
218,437.0374032069659
219,439.16138634250797
220,440.68759599264655
221,443.35176720505126
222,445.03476714421686
223,446.56565625105463
224,449.26915915725476
225,450.6776153228184
226,453.4113897107103
227,455.46718874622513
228,457.16742405827216
229,458.6560448975635
230,460.65387597454486
231,463.0927962875345
232,465.23366835653223
233,466.6682971755274
234,469.3025304238749
235,471.46797465851427
236,473.17707467788665
237,475.47312942554385
238,476.83613584184894
239,479.04258366459084
240,480.7435667869029
241,482.56805416051674
242,484.5006322975625
243,487.21705495908174
244,489.1912507509516
245,490.8356775154831
246,492.8007913762862
247,495.39651499403215
248,497.11293725765796
249,498.50352284931114
250,500.58224456471356
251,503.1185457628767
252,505.31866170439406
253,507.12420159823154
254,508.85907727733934
255,511.14991183184054
256,513.1148753063951
257,515.0764932537229
258,517.4711351202985
259,518.7627718646352
260,521.1144766496824
261,523.1221051821226
262,524.7548769169831
263,527.2870228864214
264,528.6588436593892
265,531.273080703007
266,533.0244031831072
267,534.5829630184187
268,536.5298166606659
269,538.829872937089
270,541.3815852830862
271,542.7587583567937
272,545.1123994025667
273,547.2085677419639
274,548.645796666382
275,550.5533138646094
276,552.5523544555724
277,554.8654719151382
278,556.6369074113992
279,559.4600636997402
280,561.0557282919796
281,562.9687027665486
282,565.1640607802584
283,566.8155417108239
284,569.2984299769627
285,571.456439660267
286,573.2248146843689
287,575.4492803578822
288,577.399105965051
289,578.6470683548594
290,581.3795314704711
291,582.7705446255488
292,584.9366305915877
293,586.9585287934584
294,589.4003832395122
295,591.3455557672951
296,592.8168081505795
297,595.0669985426568
298,597.2731987927205
299,599.2421143773047
300,600.9213908153248
301,603.3733592814773
302,604.843081581183
303,607.0400107559144
304,609.2408097385673
305,611.465380820868
306,613.2792541984871
307,614.6829383300853
308,617.4033404313105
309,618.5574780141726
310,620.712416970185
311,622.833296747235
312,624.9245089779307
313,627.119454828959
314,628.8832299129214
315,630.8190894417304
316,632.515279505247
317,634.646490143172
318,637.0317157076654
319,638.7059137947467
320,640.5077052978494
321,643.2625070035776
322,645.2474536850473
323,647.2734918830797
324,649.1092158866397
325,650.8279403701029
326,653.3711000640644
327,655.1898080867686
328,657.0529192900054
329,659.0410994096106
330,661.0060875378143
331,662.882019247389
332,665.182746092654
333,666.9981695117838
334,669.0489114691253
335,671.4414385614432
336,673.1736467317141
337,675.0612352703905
338,676.8260929102122
339,678.5930102219799
340,680.5237251697636
341,682.5570173828381
342,684.9986494793909
343,687.2849724090993
344,688.6958874592945
345,690.5970329867074
346,692.6648908945306
347,695.4216841607295
348,696.8886323121721
349,698.6201509564904
350,701.0399097526497
351,702.9049735104697
352,705.2848163337734
353,707.0949128725043
354,709.0028391266629
355,710.7539635001519
356,712.7769699485297
357,714.6934535109873
358,716.7207897837677
359,719.2663119338591
360,720.5185030333566
361,723.1786321241357
362,724.8761343806726
363,727.2859087252193
364,729.0588273546008
365,730.5080119619009
366,732.9357322513207
367,735.1160933673128
368,736.8120678325761
369,739.2294452360846
370,740.6948600700616
371,743.4785410692733
372,744.5983065815101
373,746.7030170060564
374,749.379396447548
375,750.7070153655719
376,753.2838241540253
377,755.2359913312052
378,757.4233233755439
379,758.954545858594
380,760.8178295328746
381,763.2920863773389
382,765.333190182062
383,767.437054042768
384,768.6464770808952
385,771.1830106470646
386,772.951291293791
387,775.3956836992678
388,776.8048657409456
389,779.3115497826087
390,781.3435051777799
391,783.164679453792
392,784.9052797560662
393,787.3594029718829
394,789.2373140370686
395,790.8550013934233
396,793.2972667912122
397,795.1593897075193
398,797.0922190751284
399,798.8115978874282
400,800.7354928459401
401,803.1601611589966
402,804.8435238588437
403,806.7274594489536
404,808.5952759451679
405,810.868073948051
406,812.8535031904329
407,814.8401937934785
408,817.4941190201449
409,819.1255584148573
410,820.6662136159775
411,822.8352987954239
412,824.9737604019462
413,826.9898248302366
414,829.088733653769
415,831.2333638220315
416,833.1573730509159
417,835.4689810568724
418,836.8823075723637
419,839.3341608997913
420,840.8047194757494
421,843.4600515889746
422,845.1948420329533
423,847.3951072554223
424,848.7849228523353
425,850.9924020551231
426,852.9554847232598
427,854.6038224074152
428,856.6059697851291
429,858.5265485251053
430,860.609116665323
431,863.3568739082881
432,865.4502277577925
433,866.7478568890177
434,869.0690367547786
435,870.7518378384
436,873.1622745199444
437,875.0350584936896
438,877.0017663660074
439,878.5369759495107
440,880.8546168245759
441,883.0691161805213
442,885.1874328459373
443,886.7273511811694
444,888.5611009067285
445,890.5388420596639
446,892.7003353798858
447,894.9246405658181
448,896.9610018322896
449,898.7822448020568
450,900.5128656165962
451,903.3901841274109
452,905.4349299189225
453,906.732294930944
454,908.7463608112763
455,910.8911943979215
456,913.3868782235006
457,914.7057465039533
458,916.7315832929619
459,918.9479420196433
460,920.9773682285911
461,923.1901602931027
462,924.7984872130842
463,926.6346570519679
464,929.4349168193654
465,930.915028677504
466,933.3256162292781
467,934.9326458958473
468,936.5636691161037
469,939.1777798318772
470,940.8585882389024
471,943.0400881796068
472,945.148983050659
473,946.556799053417
474,949.3917835004004
475,951.0193430133803
476,952.7118982637149
477,954.6437090062956
478,957.3027567905788
479,958.5873517273701
480,961.1387824227628
481,963.1901172442687
482,965.0782617849136
483,967.0120656453909
484,968.5800923778393
485,971.3063164181926
486,973.1122120789779
487,974.5641837707053
488,976.6252990765217
489,978.8175922589365
490,981.1538506815372
491,982.8817346516023
492,984.919848241532
493,986.9052566850918
494,988.9372200213635
495,990.9815744966759
496,993.0026716467806
497,995.0736171138825
498,997.2416280766149
499,999.2909438481074
500,1001.2909370689741
501,1002.6150888828201
502,1005.2799399679246
503,1007.3778166437755
504,1009.1305141185445
505,1011.2761207319543
506,1012.5620232754378
507,1015.2755674645193
508,1016.9446537725798
509,1018.7813781094177
510,1021.0219751055193
511,1022.8579579674484
512,1024.565819687771
513,1026.5543833631384
514,1029.2774126012375
515,1030.8580244053253
516,1033.3250831285534
517,1035.1903754561015
518,1037.1110215455749
519,1038.853830203355
520,1041.056077481646
521,1042.6433031935012
522,1045.2477363375585
523,1046.8180850931763
524,1049.203711940834
525,1051.3869428180335
526,1053.0485463392617
527,1054.664945640893
528,1056.6217795695711
529,1058.779417008605
530,1061.2523696873977
531,1062.850012739001
532,1065.449148285804
533,1066.784092984855
534,1069.4632654870475
535,1071.465366510709
536,1072.566813355806
537,1075.1541978752775
538,1076.7933402894973
539,1078.5938171860682
540,1080.5647898407365
541,1083.244867405278
542,1085.411110595665
543,1087.394007118601
544,1088.7477603690213
545,1090.8890086757317
546,1092.7554172345272
547,1094.5510075584461
548,1097.3085592308794
549,1099.2519867633437
550,1100.967281078695
551,1102.6386250913504
552,1105.0369008115958
553,1107.0938374212421
554,1108.9038715913427
555,1110.926556241704
556,1112.806484289094
557,1115.0153036934062
558,1116.6769204555098
559,1118.5280872118706
560,1120.979071688608
561,1123.4377572747408
562,1124.6987328627508
563,1127.469281237354
564,1128.692042711025
565,1131.2621314634994
566,1132.9615767736063
567,1134.75769761116
568,1137.0711176040202
569,1138.9118225868206
570,1141.0986129443183
571,1142.9983808548898
572,1145.4103228717352
573,1147.4375754329405
574,1149.3646531647748
575,1151.1915406699482
576,1153.1379288811822
577,1155.1744388130285
578,1157.0959441473358
579,1158.548671826671
580,1161.0650362131257
581,1162.7761617225203
582,1164.8229296534107
583,1166.6929089929538
584,1168.8491460189862
585,1171.3443982383292
586,1173.1964123378043
587,1175.297184716182
588,1177.3234635715958
589,1178.870996019243
590,1180.6705847839066
591,1183.28785560953
592,1184.8585553808405
593,1187.1269397707015
594,1188.8754272922024
595,1191.2767647267615
596,1193.2144587027815
597,1194.9613574703874
598,1197.2322358811414
599,1199.1814866166987
600,1201.4952464082398
601,1202.967737422462
602,1204.6236951004719
603,1206.9777190521506
604,1209.2404819148333
605,1211.3266606037298
606,1213.1103887441682
607,1215.31301610375
608,1217.358979428155
609,1219.0795797139658
610,1220.6013656637124
611,1223.1019341982317
612,1225.4432870381015
613,1227.316511314393
614,1228.8860790612093
615,1231.4534236943475
616,1232.8048836537484
617,1235.3877961714802
618,1236.6119201968777
619,1239.3588242980065
620,1240.5119916718334
621,1243.1496791297598
622,1244.64737344568
623,1247.1081717596307
624,1249.3186984193428
625,1251.3429200182054
626,1253.4219571683445
627,1254.7521420598753
628,1257.0302675750006
629,1259.3460543234341
630,1260.6127142209887
631,1262.6375324535443
632,1265.400317086212
633,1266.697892039619
634,1269.1640943721184
635,1271.3464063191607
636,1272.5827669750672
637,1275.0765520776952
638,1277.1398840970448
639,1278.9729922048705
640,1280.5406612820223
641,1282.965235607785
642,1284.6229262670718
