x,y
1.0,299.6
2.0,600.6
3.0,901.4
4.0,1201.8
5.0,1501.6
6.0,1798.3
7.0,2101.6
8.0,2397.8
9.0,2698.5
10.0,3000.6
11.0,3298.1
12.0,3600.5
13.0,3899.0
14.0,4199.6
15.0,4499.1
16.0,4797.9
17.0,5100.0
18.0,5402.3
19.0,5700.6
20.0,5999.0
21.0,6302.3
22.0,6599.4
23.0,6901.0
24.0,7200.7
25.0,7502.3
26.0,7802.1
27.0,8098.2
28.0,8397.9
29.0,8701.5
30.0,9002.0
31.0,9300.0
32.0,9601.0
33.0,9897.8
34.0,10198.6
35.0,10498.2
36.0,10800.5
37.0,11098.5
38.0,11397.8
39.0,11699.0
40.0,12000.9
41.0,12300.4
42.0,12599.2
43.0,12901.7
44.0,13198.9
45.0,13498.8
46.0,13800.3
47.0,14099.9
48.0,14399.7
49.0,14698.3
50.0,15000.0
51.0,15298.8
52.0,15599.5
53.0,15901.2
54.0,16202.2
55.0,16501.4
56.0,16799.5
57.0,17100.5
58.0,17401.2
59.0,17699.6
60.0,17999.3
61.0,18298.2
62.0,18601.2
63.0,18901.7
64.0,19199.1
65.0,19501.4
66.0,19800.6
67.0,20101.4
68.0,20399.6
69.0,20701.2
70.0,20999.5
71.0,21297.9
72.0,21600.3
73.0,21899.8
74.0,22198.8
75.0,22502.0
76.0,22799.4
77.0,23097.7
78.0,23399.4
79.0,23699.6
80.0,24001.8
81.0,24301.5
82.0,24598.5
83.0,24901.7
84.0,25198.7
85.0,25499.2
86.0,25797.9
87.0,26097.8
88.0,26400.9
89.0,26702.1
90.0,27000.0
91.0,27301.7
92.0,27601.5
93.0,27900.8
94.0,28202.4
95.0,28501.5
96.0,28798.9
97.0,29101.4
98.0,29401.0
99.0,29699.5
100.0,29997.9
101.0,30298.6
102.0,30601.5
103.0,30898.7
104.0,31202.5
105.0,31501.0
106.0,31799.9
107.0,32100.4
108.0,32400.6
109.0,32702.3
110.0,32998.3
111.0,33298.9
112.0,33601.0
113.0,33898.7
114.0,34201.9
115.0,34499.2
116.0,34798.4
117.0,35097.7
118.0,35400.5
119.0,35701.6
120.0,35998.9
121.0,36302.1
122.0,36601.3
123.0,36897.8
124.0,37200.4
125.0,37500.3
126.0,37798.5
127.0,38099.2
128.0,38399.8
129.0,38697.7
130.0,38998.2
131.0,39298.3
132.0,39599.4
133.0,39901.2
134.0,40201.7
135.0,40498.3
136.0,40801.3
137.0,41100.9
138.0,41402.0
139.0,41702.3
140.0,41998.1
141.0,42297.9
142.0,42601.5
143.0,42898.3
144.0,43198.5
145.0,43501.9
146.0,43802.2
147.0,44099.1
148.0,44401.7
149.0,44701.8
150.0,45000.5
151.0,45300.3
152.0,45600.4
153.0,45899.0
154.0,46200.6
155.0,46498.7
156.0,46798.4
157.0,47099.6
158.0,47401.0
159.0,47700.6
160.0,48002.3
161.0,48300.7
162.0,48598.2
163.0,48898.3
164.0,49198.0
165.0,49498.5
166.0,49800.5
167.0,50101.7
168.0,50402.0
169.0,50699.5
170.0,51000.3
171.0,51301.5
172.0,51599.1
173.0,51900.5
174.0,52198.4
175.0,52499.9
176.0,52798.4
177.0,53099.8
178.0,53399.5
179.0,53699.7
180.0,53998.7
181.0,54298.2
182.0,54598.9
183.0,54898.7
184.0,55201.2
185.0,55501.1
186.0,55800.4
187.0,56098.0
188.0,56400.3
189.0,56697.9
190.0,56997.6
191.0,57299.3
192.0,57598.7
193.0,57900.5
194.0,58202.1
195.0,58501.1
196.0,58801.3
197.0,59102.3
198.0,59400.7
199.0,59700.4
200.0,60000.5
201.0,60301.8
202.0,60599.4
